,Unnamed: 0,age,gender,year_in_school,major,monthly_income,financial_aid,tuition,housing,food,transportation,books_supplies,entertainment,personal_care,technology,health_wellness,miscellaneous,preferred_payment_method
855,855,24,1,Junior,Computer Science,10504.0,6544.0,26680.0,6760.0,2904.0,1520.0,1696.0,552.0,296.0,824.0,1488.0,632.0,Cash
856,856,21,0,Senior,Engineering,8272.0,7416.0,32672.0,6064.0,2640.0,1432.0,1088.0,1192.0,504.0,1936.0,1520.0,288.0,Mobile Payment App
857,857,19,0,Sophomore,Psychology,5352.0,1224.0,44072.0,5928.0,2680.0,624.0,1360.0,552.0,544.0,2368.0,584.0,1328.0,Mobile Payment App
858,858,19,2,Senior,Computer Science,5824.0,6512.0,27040.0,7760.0,1464.0,1424.0,1112.0,232.0,504.0,1544.0,512.0,1400.0,Mobile Payment App
859,859,18,0,Sophomore,Economics,4552.0,4104.0,43432.0,5840.0,3000.0,944.0,1560.0,768.0,216.0,2240.0,520.0,1088.0,Mobile Payment App
860,860,19,0,Freshman,Engineering,7680.0,1432.0,42024.0,5368.0,1288.0,1024.0,2184.0,320.0,712.0,1864.0,1304.0,1376.0,Cash
861,861,18,0,Freshman,Computer Science,10304.0,7032.0,30632.0,7856.0,1528.0,520.0,688.0,856.0,640.0,776.0,1096.0,1072.0,Cash
862,862,22,1,Freshman,Engineering,4448.0,7232.0,28384.0,5512.0,840.0,1160.0,1320.0,1064.0,568.0,880.0,1464.0,784.0,Cash
863,863,23,0,Senior,Engineering,11304.0,640.0,47808.0,6688.0,3088.0,1552.0,2128.0,232.0,792.0,1704.0,872.0,1264.0,Cash
864,864,25,2,Senior,Biology,7656.0,912.0,39648.0,7384.0,2608.0,1200.0,1592.0,392.0,704.0,1968.0,944.0,624.0,Cash
865,865,24,2,Freshman,Engineering,8672.0,4656.0,26440.0,4160.0,2824.0,712.0,2232.0,160.0,544.0,1384.0,1208.0,1024.0,Mobile Payment App
866,866,22,0,Freshman,Psychology,10160.0,4368.0,35400.0,4472.0,2432.0,1280.0,632.0,760.0,792.0,1528.0,560.0,1512.0,Mobile Payment App
867,867,24,1,Sophomore,Computer Science,6760.0,3872.0,44752.0,6344.0,1040.0,408.0,1224.0,616.0,376.0,712.0,1208.0,504.0,Mobile Payment App
868,868,21,1,Freshman,Economics,11384.0,2384.0,35872.0,3512.0,2496.0,1256.0,944.0,448.0,344.0,1880.0,1504.0,1032.0,Cash
869,869,19,0,Sophomore,Engineering,5464.0,4912.0,37744.0,5144.0,1056.0,1488.0,664.0,248.0,544.0,680.0,1448.0,768.0,Cash
870,870,21,2,Freshman,Psychology,10472.0,4488.0,45112.0,7784.0,2424.0,1576.0,936.0,296.0,512.0,808.0,296.0,1136.0,Mobile Payment App
871,871,25,0,Senior,Economics,7104.0,1744.0,35464.0,6448.0,1328.0,968.0,600.0,1184.0,552.0,960.0,1024.0,568.0,Credit/Debit Card
872,872,24,0,Sophomore,Psychology,11968.0,4176.0,37424.0,5120.0,1696.0,1120.0,1600.0,176.0,552.0,784.0,1296.0,560.0,Credit/Debit Card
873,873,25,0,Junior,Economics,7720.0,3720.0,36792.0,5896.0,2328.0,704.0,560.0,560.0,272.0,1360.0,1560.0,512.0,Cash
874,874,20,1,Junior,Biology,10632.0,4264.0,28072.0,6608.0,1872.0,1048.0,2096.0,1136.0,240.0,1256.0,1128.0,320.0,Cash
875,875,21,1,Sophomore,Engineering,8168.0,6312.0,45448.0,6752.0,1880.0,792.0,1336.0,920.0,424.0,1016.0,1048.0,1520.0,Mobile Payment App
876,876,18,0,Freshman,Biology,4008.0,3376.0,42056.0,4896.0,1192.0,1136.0,576.0,464.0,288.0,1840.0,584.0,352.0,Mobile Payment App
877,877,21,1,Sophomore,Engineering,9784.0,2416.0,31440.0,6408.0,1024.0,1256.0,1936.0,1080.0,288.0,1808.0,1544.0,416.0,Mobile Payment App
878,878,19,0,Senior,Psychology,11960.0,8000.0,46856.0,7840.0,1824.0,1008.0,656.0,312.0,576.0,1152.0,624.0,1520.0,Cash
879,879,25,0,Sophomore,Engineering,6896.0,5392.0,43784.0,4600.0,2704.0,432.0,2112.0,312.0,480.0,2096.0,1440.0,1568.0,Cash
880,880,25,0,Senior,Economics,8296.0,6752.0,34560.0,7152.0,3144.0,1408.0,2240.0,584.0,168.0,1928.0,352.0,1568.0,Credit/Debit Card
881,881,19,0,Freshman,Engineering,4040.0,2344.0,46888.0,6680.0,3096.0,1448.0,2000.0,744.0,728.0,904.0,648.0,1368.0,Cash
882,882,24,1,Senior,Psychology,9544.0,3176.0,33872.0,6088.0,960.0,600.0,736.0,832.0,224.0,1728.0,808.0,928.0,Credit/Debit Card
883,883,18,2,Sophomore,Psychology,11616.0,5464.0,26200.0,4688.0,2616.0,520.0,1408.0,256.0,320.0,1640.0,1280.0,464.0,Credit/Debit Card
884,884,24,2,Sophomore,Psychology,11376.0,6880.0,39304.0,7136.0,1192.0,920.0,1272.0,1064.0,720.0,1816.0,736.0,1176.0,Cash
885,885,25,0,Sophomore,Biology,5736.0,1576.0,44944.0,5568.0,2832.0,840.0,816.0,208.0,760.0,2400.0,880.0,624.0,Cash
886,886,24,1,Junior,Economics,10664.0,4304.0,41496.0,3736.0,1896.0,1464.0,1536.0,912.0,632.0,1984.0,760.0,328.0,Credit/Debit Card
887,887,24,1,Sophomore,Psychology,7824.0,7792.0,35360.0,5136.0,1928.0,1168.0,1464.0,240.0,608.0,1040.0,632.0,168.0,Cash
888,888,25,0,Freshman,Biology,9128.0,2896.0,25576.0,7408.0,3176.0,968.0,1200.0,976.0,552.0,2064.0,1384.0,960.0,Mobile Payment App
889,889,22,0,Sophomore,Biology,11192.0,4888.0,39960.0,5424.0,1760.0,744.0,672.0,1152.0,392.0,1600.0,1512.0,720.0,Mobile Payment App
890,890,24,0,Freshman,Psychology,9600.0,2728.0,36376.0,6224.0,2640.0,408.0,1032.0,192.0,600.0,1904.0,1536.0,1224.0,Cash
891,891,21,2,Sophomore,Economics,8424.0,512.0,34440.0,3552.0,1136.0,1112.0,2240.0,272.0,448.0,1408.0,304.0,1176.0,Mobile Payment App
892,892,25,2,Junior,Biology,8944.0,4672.0,35384.0,4736.0,1008.0,1192.0,1072.0,592.0,384.0,872.0,912.0,1048.0,Cash
893,893,21,0,Junior,Biology,8752.0,2568.0,30064.0,5928.0,1096.0,1376.0,400.0,1176.0,768.0,1072.0,1536.0,448.0,Mobile Payment App
894,894,21,2,Freshman,Psychology,10016.0,1808.0,33648.0,4240.0,1960.0,1008.0,552.0,1176.0,416.0,512.0,1464.0,192.0,Credit/Debit Card
895,895,18,0,Junior,Psychology,5488.0,2016.0,46784.0,5760.0,1904.0,1528.0,2120.0,312.0,464.0,832.0,1136.0,656.0,Mobile Payment App
896,896,18,0,Junior,Economics,4104.0,984.0,47272.0,6456.0,1344.0,1288.0,1448.0,384.0,208.0,992.0,368.0,464.0,Cash
897,897,25,0,Junior,Biology,9392.0,600.0,39272.0,6392.0,1192.0,1304.0,1208.0,1104.0,240.0,2384.0,920.0,344.0,Cash
898,898,24,2,Freshman,Psychology,9792.0,1880.0,37160.0,7304.0,1672.0,808.0,616.0,680.0,776.0,624.0,640.0,888.0,Cash
899,899,23,2,Junior,Biology,7800.0,1688.0,31616.0,6152.0,1048.0,1072.0,2264.0,520.0,728.0,1016.0,1208.0,632.0,Credit/Debit Card
900,900,18,0,Sophomore,Engineering,11480.0,7600.0,29008.0,6736.0,1768.0,1112.0,696.0,1088.0,544.0,432.0,1032.0,432.0,Mobile Payment App
901,901,22,0,Senior,Engineering,7152.0,216.0,35968.0,5744.0,2984.0,1152.0,2032.0,1112.0,656.0,2288.0,1072.0,1584.0,Credit/Debit Card
902,902,21,2,Junior,Economics,9344.0,648.0,42336.0,5096.0,1400.0,1568.0,1544.0,416.0,720.0,1736.0,384.0,1424.0,Cash
903,903,25,0,Freshman,Computer Science,11856.0,736.0,31896.0,4320.0,1552.0,1000.0,1544.0,1144.0,624.0,2144.0,504.0,1592.0,Credit/Debit Card
904,904,19,2,Sophomore,Psychology,11080.0,1992.0,45960.0,3616.0,3192.0,1360.0,568.0,1160.0,296.0,1848.0,912.0,1232.0,Mobile Payment App
905,905,20,0,Sophomore,Computer Science,11808.0,6656.0,45960.0,6464.0,1800.0,584.0,2008.0,176.0,760.0,984.0,624.0,1424.0,Mobile Payment App
906,906,22,1,Senior,Economics,6496.0,808.0,38720.0,6216.0,1560.0,696.0,408.0,568.0,384.0,1296.0,1504.0,464.0,Mobile Payment App
907,907,18,0,Freshman,Psychology,9528.0,4888.0,26984.0,5384.0,2616.0,496.0,1312.0,1064.0,208.0,1832.0,856.0,1216.0,Cash
908,908,20,0,Senior,Economics,11520.0,8000.0,30584.0,4200.0,1080.0,1136.0,1048.0,272.0,216.0,720.0,1600.0,976.0,Cash
909,909,24,1,Sophomore,Biology,11576.0,1968.0,32304.0,3248.0,1880.0,904.0,784.0,904.0,400.0,568.0,296.0,264.0,Credit/Debit Card
910,910,21,1,Freshman,Computer Science,8240.0,2856.0,39064.0,6448.0,800.0,792.0,696.0,368.0,304.0,1240.0,1352.0,728.0,Mobile Payment App
911,911,23,1,Senior,Engineering,8272.0,1616.0,42776.0,4464.0,3048.0,928.0,2168.0,536.0,352.0,1824.0,992.0,1472.0,Credit/Debit Card
912,912,20,1,Junior,Economics,11248.0,80.0,29392.0,7736.0,2424.0,752.0,2288.0,488.0,488.0,968.0,1448.0,496.0,Mobile Payment App
913,913,21,2,Senior,Biology,8688.0,304.0,27400.0,4840.0,3048.0,424.0,1368.0,1032.0,192.0,1320.0,1088.0,536.0,Credit/Debit Card
914,914,25,1,Sophomore,Psychology,10672.0,2560.0,38176.0,6352.0,1632.0,1032.0,1280.0,1112.0,296.0,1824.0,848.0,536.0,Mobile Payment App
915,915,25,1,Senior,Engineering,4056.0,3792.0,39968.0,6000.0,1448.0,856.0,1248.0,632.0,216.0,976.0,312.0,696.0,Cash
916,916,21,0,Senior,Engineering,11864.0,7136.0,32112.0,3664.0,3200.0,720.0,1736.0,1072.0,400.0,1136.0,480.0,336.0,Mobile Payment App
917,917,20,2,Sophomore,Economics,7104.0,1824.0,26024.0,4312.0,1656.0,1456.0,1928.0,568.0,328.0,2032.0,1000.0,384.0,Credit/Debit Card
918,918,23,2,Freshman,Economics,9632.0,6520.0,34800.0,6968.0,1328.0,960.0,2200.0,696.0,616.0,1896.0,680.0,168.0,Credit/Debit Card
919,919,23,0,Junior,Economics,8376.0,1656.0,47136.0,5336.0,1288.0,1576.0,2040.0,424.0,768.0,1344.0,840.0,1344.0,Cash
920,920,21,0,Freshman,Psychology,10232.0,7200.0,43824.0,6520.0,2688.0,1088.0,1232.0,1160.0,648.0,1888.0,864.0,1488.0,Credit/Debit Card
921,921,19,1,Sophomore,Economics,4904.0,4344.0,47576.0,4976.0,2472.0,792.0,1208.0,752.0,288.0,664.0,1592.0,1128.0,Mobile Payment App
922,922,18,0,Senior,Computer Science,10240.0,4400.0,38744.0,4000.0,896.0,792.0,952.0,536.0,560.0,1128.0,776.0,872.0,Credit/Debit Card
923,923,25,0,Sophomore,Economics,5568.0,7808.0,41968.0,3800.0,2064.0,1296.0,696.0,536.0,544.0,1856.0,576.0,1056.0,Mobile Payment App
924,924,20,1,Senior,Economics,9528.0,2520.0,35920.0,3808.0,2160.0,1216.0,1352.0,1032.0,800.0,600.0,1544.0,1256.0,Credit/Debit Card
925,925,24,1,Freshman,Biology,10296.0,1912.0,26408.0,3944.0,2016.0,784.0,1968.0,288.0,560.0,2256.0,1072.0,912.0,Mobile Payment App
926,926,23,1,Junior,Engineering,11128.0,2896.0,34088.0,5576.0,2152.0,864.0,840.0,1160.0,344.0,800.0,312.0,1152.0,Cash
927,927,23,2,Sophomore,Economics,10760.0,2328.0,38472.0,5488.0,1384.0,1056.0,1832.0,920.0,320.0,1656.0,504.0,456.0,Credit/Debit Card
928,928,19,2,Junior,Computer Science,10752.0,6600.0,24848.0,4504.0,2664.0,1136.0,1032.0,888.0,376.0,768.0,752.0,1224.0,Cash
929,929,23,2,Junior,Economics,6232.0,5664.0,30464.0,7008.0,3128.0,752.0,2384.0,272.0,272.0,1536.0,696.0,856.0,Mobile Payment App
930,930,23,1,Senior,Economics,8984.0,3920.0,44056.0,7456.0,2960.0,1128.0,1864.0,728.0,488.0,2064.0,1112.0,1496.0,Mobile Payment App
931,931,22,0,Senior,Economics,8304.0,5488.0,38128.0,7432.0,2928.0,1064.0,560.0,744.0,720.0,592.0,944.0,848.0,Credit/Debit Card
932,932,22,1,Senior,Computer Science,4760.0,7960.0,31768.0,4576.0,888.0,632.0,2328.0,192.0,568.0,1952.0,488.0,1584.0,Mobile Payment App
933,933,25,2,Freshman,Engineering,10760.0,2360.0,36680.0,4968.0,2280.0,808.0,2160.0,920.0,440.0,1688.0,440.0,856.0,Cash
934,934,19,2,Junior,Computer Science,4272.0,4368.0,32816.0,4160.0,2968.0,1568.0,848.0,600.0,448.0,1912.0,360.0,976.0,Cash
935,935,24,2,Senior,Computer Science,9408.0,2608.0,39120.0,6696.0,1960.0,744.0,1072.0,624.0,648.0,432.0,856.0,320.0,Cash
936,936,20,2,Sophomore,Biology,6688.0,840.0,46456.0,3352.0,1944.0,1192.0,712.0,576.0,416.0,568.0,592.0,1144.0,Mobile Payment App
937,937,18,1,Freshman,Biology,8376.0,120.0,34736.0,4960.0,2872.0,1560.0,1696.0,504.0,752.0,1544.0,1128.0,384.0,Credit/Debit Card
938,938,24,1,Sophomore,Engineering,6920.0,7256.0,41512.0,7488.0,1288.0,920.0,2272.0,488.0,800.0,1872.0,1032.0,1304.0,Mobile Payment App
939,939,18,2,Junior,Psychology,9184.0,4520.0,26824.0,4904.0,1744.0,1272.0,2168.0,736.0,536.0,1880.0,976.0,1488.0,Credit/Debit Card
940,940,21,1,Senior,Engineering,5568.0,5720.0,41904.0,5680.0,1560.0,1064.0,784.0,432.0,528.0,2352.0,328.0,1576.0,Credit/Debit Card
941,941,19,1,Freshman,Economics,6224.0,5928.0,45312.0,4464.0,3184.0,1368.0,1464.0,568.0,416.0,1184.0,664.0,1104.0,Credit/Debit Card
942,942,22,2,Senior,Psychology,9120.0,4784.0,44984.0,5320.0,2224.0,1464.0,1888.0,880.0,176.0,1904.0,1552.0,176.0,Credit/Debit Card
943,943,22,1,Sophomore,Computer Science,4456.0,2808.0,28080.0,6856.0,896.0,1264.0,2152.0,320.0,624.0,2136.0,248.0,1168.0,Cash
944,944,24,0,Sophomore,Computer Science,7584.0,5928.0,47384.0,7632.0,2120.0,1448.0,648.0,472.0,568.0,1728.0,1256.0,264.0,Mobile Payment App
945,945,24,1,Freshman,Engineering,9992.0,4592.0,35816.0,5224.0,888.0,1456.0,896.0,736.0,672.0,1928.0,896.0,1568.0,Mobile Payment App
946,946,24,2,Sophomore,Economics,8736.0,7904.0,38552.0,6144.0,1920.0,1264.0,872.0,888.0,264.0,1888.0,1096.0,464.0,Credit/Debit Card
947,947,20,1,Junior,Computer Science,5736.0,7664.0,45336.0,3576.0,2432.0,1552.0,760.0,568.0,392.0,1544.0,752.0,824.0,Mobile Payment App
948,948,19,1,Sophomore,Computer Science,6856.0,4920.0,30808.0,3896.0,2040.0,760.0,2296.0,248.0,368.0,2392.0,744.0,592.0,Cash
949,949,18,2,Senior,Biology,8168.0,4648.0,37520.0,4016.0,1776.0,1288.0,784.0,640.0,584.0,448.0,1504.0,680.0,Credit/Debit Card
950,950,22,1,Sophomore,Psychology,8448.0,5352.0,43024.0,4768.0,2224.0,1432.0,1784.0,376.0,696.0,1080.0,440.0,408.0,Mobile Payment App
951,951,25,0,Freshman,Economics,6064.0,3096.0,39792.0,4272.0,808.0,608.0,496.0,520.0,216.0,960.0,1280.0,208.0,Credit/Debit Card
952,952,21,2,Freshman,Economics,5224.0,5112.0,40360.0,3968.0,2688.0,672.0,1888.0,920.0,272.0,1760.0,1352.0,1000.0,Cash
953,953,21,0,Sophomore,Computer Science,5144.0,1744.0,33104.0,6344.0,2168.0,1456.0,416.0,440.0,792.0,632.0,360.0,728.0,Credit/Debit Card
954,954,25,0,Freshman,Engineering,5344.0,7144.0,27568.0,5224.0,2776.0,704.0,2208.0,584.0,760.0,584.0,1216.0,280.0,Cash
955,955,25,1,Sophomore,Psychology,5160.0,632.0,30640.0,7520.0,1992.0,504.0,552.0,488.0,320.0,592.0,608.0,600.0,Mobile Payment App
956,956,20,1,Senior,Psychology,8160.0,4176.0,30992.0,3264.0,1200.0,1296.0,1344.0,1032.0,784.0,2040.0,1104.0,1392.0,Credit/Debit Card
957,957,20,2,Junior,Computer Science,9024.0,3664.0,42416.0,4816.0,2160.0,520.0,2392.0,1144.0,464.0,1744.0,1104.0,1136.0,Cash
958,958,22,0,Senior,Economics,9488.0,5200.0,35096.0,6384.0,1112.0,472.0,1280.0,872.0,168.0,2200.0,952.0,256.0,Mobile Payment App
959,959,23,1,Senior,Psychology,4224.0,4584.0,34288.0,7112.0,1672.0,1088.0,1192.0,840.0,640.0,1208.0,368.0,584.0,Mobile Payment App
960,960,25,0,Senior,Computer Science,6192.0,6392.0,35176.0,5032.0,1304.0,600.0,1464.0,312.0,264.0,432.0,1088.0,1000.0,Cash
961,961,22,0,Senior,Economics,9888.0,2040.0,31632.0,4800.0,2192.0,920.0,672.0,440.0,184.0,2376.0,248.0,312.0,Credit/Debit Card
962,962,24,2,Sophomore,Biology,7504.0,4896.0,30376.0,7424.0,1520.0,520.0,632.0,888.0,360.0,1568.0,904.0,1368.0,Mobile Payment App
963,963,22,2,Senior,Computer Science,9352.0,4704.0,32880.0,4064.0,832.0,1272.0,1936.0,240.0,624.0,840.0,1304.0,1560.0,Mobile Payment App
964,964,25,0,Freshman,Computer Science,8488.0,2664.0,46608.0,7592.0,2000.0,1104.0,1264.0,456.0,160.0,2120.0,1544.0,824.0,Mobile Payment App
965,965,24,2,Sophomore,Economics,4112.0,1264.0,24312.0,4048.0,2888.0,672.0,1264.0,1056.0,392.0,832.0,1272.0,792.0,Cash
966,966,19,0,Junior,Engineering,8120.0,3944.0,43480.0,6616.0,2952.0,1176.0,968.0,696.0,392.0,2312.0,968.0,592.0,Mobile Payment App
967,967,18,0,Junior,Computer Science,5944.0,832.0,27944.0,5808.0,1784.0,840.0,768.0,584.0,296.0,2200.0,1264.0,600.0,Mobile Payment App
968,968,21,0,Sophomore,Engineering,7304.0,560.0,33464.0,5712.0,2144.0,704.0,1584.0,696.0,248.0,552.0,312.0,1416.0,Cash
969,969,24,2,Junior,Engineering,9136.0,7568.0,37984.0,6936.0,2112.0,1328.0,1000.0,792.0,552.0,2296.0,672.0,1080.0,Credit/Debit Card
970,970,25,1,Senior,Psychology,6944.0,5360.0,26192.0,3544.0,2464.0,960.0,488.0,560.0,768.0,688.0,1592.0,1016.0,Mobile Payment App
971,971,19,2,Sophomore,Engineering,11712.0,136.0,31512.0,3920.0,2856.0,696.0,1048.0,776.0,536.0,1344.0,696.0,1080.0,Credit/Debit Card
972,972,21,1,Senior,Psychology,10080.0,4936.0,32480.0,6392.0,1952.0,496.0,1544.0,856.0,496.0,2280.0,1440.0,1040.0,Cash
973,973,19,0,Junior,Computer Science,10608.0,6536.0,43608.0,3624.0,1376.0,696.0,496.0,896.0,560.0,1760.0,744.0,256.0,Cash
974,974,18,1,Senior,Computer Science,9752.0,5368.0,33216.0,5600.0,2680.0,1216.0,2368.0,784.0,688.0,616.0,656.0,216.0,Cash
975,975,19,2,Freshman,Computer Science,8304.0,6584.0,41688.0,4608.0,1656.0,736.0,2104.0,432.0,208.0,2160.0,984.0,1320.0,Credit/Debit Card
976,976,25,0,Junior,Biology,11344.0,4080.0,30656.0,7808.0,2960.0,936.0,1744.0,712.0,712.0,2264.0,1480.0,480.0,Mobile Payment App
977,977,18,1,Junior,Engineering,11080.0,104.0,35072.0,5424.0,2024.0,952.0,608.0,904.0,400.0,1832.0,592.0,1352.0,Mobile Payment App
978,978,23,1,Freshman,Computer Science,4424.0,944.0,40240.0,7680.0,2432.0,1080.0,1696.0,840.0,432.0,1176.0,944.0,1464.0,Mobile Payment App
979,979,20,0,Senior,Economics,8104.0,1816.0,32952.0,6440.0,2928.0,496.0,1528.0,1080.0,480.0,672.0,1208.0,1376.0,Mobile Payment App
980,980,18,2,Senior,Engineering,8152.0,4712.0,42856.0,6624.0,1976.0,520.0,896.0,464.0,736.0,1360.0,240.0,1008.0,Mobile Payment App
981,981,24,2,Junior,Computer Science,5352.0,56.0,35688.0,6624.0,2128.0,472.0,480.0,1032.0,216.0,1048.0,600.0,1320.0,Credit/Debit Card
982,982,19,1,Freshman,Computer Science,7464.0,5584.0,33248.0,6240.0,2968.0,640.0,1880.0,672.0,656.0,2152.0,400.0,1360.0,Mobile Payment App
983,983,20,1,Junior,Psychology,9328.0,5368.0,25952.0,4224.0,1312.0,936.0,1904.0,1016.0,448.0,1944.0,672.0,864.0,Cash
984,984,25,2,Freshman,Economics,9576.0,5216.0,35392.0,5096.0,1984.0,1488.0,1488.0,656.0,464.0,2032.0,928.0,216.0,Mobile Payment App
985,985,19,1,Senior,Biology,7784.0,5560.0,37672.0,4440.0,912.0,744.0,1520.0,968.0,560.0,1520.0,1032.0,1424.0,Cash
986,986,23,1,Junior,Computer Science,11048.0,5568.0,35096.0,5168.0,1368.0,1136.0,776.0,872.0,664.0,1728.0,704.0,1520.0,Cash
987,987,22,0,Junior,Psychology,8656.0,1768.0,36192.0,4264.0,2208.0,1048.0,1936.0,872.0,168.0,1736.0,392.0,1456.0,Credit/Debit Card
988,988,23,0,Senior,Engineering,9280.0,1344.0,27160.0,6480.0,840.0,1456.0,408.0,208.0,512.0,2232.0,592.0,840.0,Cash
989,989,22,1,Junior,Computer Science,8088.0,6024.0,28184.0,3800.0,3136.0,1496.0,2384.0,792.0,584.0,1000.0,744.0,248.0,Cash
990,990,20,2,Senior,Psychology,11296.0,1240.0,44608.0,3544.0,2440.0,952.0,1088.0,960.0,328.0,2320.0,240.0,728.0,Mobile Payment App
991,991,24,2,Junior,Psychology,11128.0,2072.0,28576.0,6040.0,1088.0,440.0,688.0,496.0,528.0,1496.0,1224.0,184.0,Cash
992,992,20,0,Freshman,Economics,10344.0,5376.0,45080.0,3480.0,3112.0,1536.0,696.0,184.0,512.0,536.0,616.0,1096.0,Credit/Debit Card
993,993,20,0,Freshman,Psychology,11040.0,4752.0,29264.0,5912.0,2216.0,1496.0,736.0,1152.0,552.0,2264.0,544.0,168.0,Mobile Payment App
994,994,22,0,Senior,Psychology,6112.0,2288.0,43440.0,4712.0,3096.0,488.0,544.0,368.0,768.0,688.0,368.0,680.0,Mobile Payment App
995,995,22,1,Senior,Biology,10768.0,4160.0,29504.0,7752.0,1216.0,1552.0,1208.0,336.0,304.0,2016.0,520.0,1304.0,Cash
996,996,19,1,Senior,Biology,11256.0,4480.0,27040.0,4064.0,2120.0,416.0,1648.0,320.0,784.0,2192.0,672.0,1080.0,Mobile Payment App
997,997,20,0,Junior,Economics,7656.0,3144.0,27976.0,5784.0,2712.0,1112.0,552.0,896.0,368.0,2272.0,456.0,224.0,Mobile Payment App
998,998,22,2,Senior,Economics,9392.0,4896.0,29192.0,4344.0,1896.0,984.0,1600.0,1032.0,720.0,1520.0,808.0,520.0,Mobile Payment App
999,999,24,2,Sophomore,Computer Science,4328.0,5120.0,47720.0,4872.0,2160.0,1528.0,1720.0,1112.0,344.0,2248.0,704.0,1160.0,Cash
